"","l1.t.0.580472279743976","l1.t.0.473299333927341","l1.t.0.366126388110706","l1.t.0.258953442294071","l1.t.0.151780496477436","l1.t.0.0446075506608015","l1.t0.0625653951558334","l1.t0.169738340972468","l1.t0.276911286789103","l1.t0.384084232605738","l1.t0.491257178422373","l1.t0.598430124239008","l1.t0.705603070055643","l1.t0.812776015872277","l1.t0.919948961688912","l1.t1.02712190750555","l1.t1.13429485332218","l1.t1.24146779913882","l1.t1.34864074495545","l1.t1.45581369077209"
"Crct1",-0.872689119228281,-0.300157848177661,0.169195584432426,0.446347092191279,0.544818600567955,0.551925297694279,0.548016292687322,0.60520065742516,0.735162383035798,0.836416670507196,0.822305961677284,0.686636161318541,0.437942850353936,0.0847616097064344,-0.364371979700991,-0.900922336945374,-1.51635388110375,-2.20213103125315,-2.9497182064706,-3.75057982583314
"Ifit3b",1.50737925468253,1.29307867941222,1.06265487202229,0.802135840159834,0.512746915592302,0.207178556252896,-0.0929416418328298,-0.358373969286855,-0.573925622951283,-0.751342186634443,-0.902424469889381,-1.03037159522855,-1.13680805663321,-1.22335834808461,-1.29164696356402,-1.34329839705269,-1.37993714253188,-1.40318769398284,-1.41467454538684,-1.41602219072512
"Msx1",1.02822845798829,0.855368685249949,0.682561386546739,0.509851776954554,0.337232089648435,0.16465555876321,-0.00793742993514718,-0.180616770309234,-0.35340883930804,-0.526257440102727,-0.699111852630679,-0.871964342835854,-1.04481504569903,-1.21766409620098,-1.3905116293225,-1.56335778004437,-1.73620268334739,-1.90904647421234,-2.08188928761999,-2.25473125855116
"Mlana",0.668179347191058,0.705218550102466,0.741257742475395,0.774560543193326,0.792444262451919,0.774685099861689,0.708135111772102,0.586180719702521,0.410207867816376,0.19622616556084,-0.0417479963481831,-0.300323081311819,-0.578052543098036,-0.8734898354748,-1.18518841221008,-1.51170172707184,-1.85158323382804,-2.20338638624666,-2.56566463809565,-2.93697144314298
"Sult5a1",1.02901086902965,0.920958450020145,0.809182272492229,0.688916992275957,0.537879052190299,0.323571413255472,0.0597854071264693,-0.198413402417029,-0.418617516743779,-0.613781973932237,-0.797996556383802,-0.973932782320103,-1.14217193760842,-1.30329530811604,-1.45788417971023,-1.60651983825828,-1.74978356962747,-1.88825665968509,-2.0225203942984,-2.1531560593347
"Trabd2b",0.83199031293055,0.661039991827562,0.526917278901761,0.457854254348896,0.397045155046043,0.233468304487797,-0.0065992711504895,-0.174132066778345,-0.203950906485095,-0.196755387692651,-0.244009030606223,-0.356020853009801,-0.52824369455109,-0.756130394877793,-1.03513379363761,-1.36070673047825,-1.72830204504742,-2.13337257699282,-2.57137116596215,-3.03775065160312
"Atr",-0.00716867050950469,-0.0754913549504369,-0.142660509463832,-0.207674480299347,-0.27059110655909,-0.332187424200619,-0.392353798932044,-0.450186134768754,-0.505926934078214,-0.562028650842001,-0.620545954469036,-0.681643622520368,-0.745140468142134,-0.810855304480442,-0.878606944681423,-0.9482142018912,-1.01949588925588,-1.0922708199216,-1.16635780703449,-1.24157566374064
"Parp14",1.06883489868908,0.911215624130109,0.728505817034733,0.499329464333052,0.23097410966537,-0.0476766832463062,-0.291415833989198,-0.441328956632871,-0.483964319978924,-0.492328412306113,-0.529985850848008,-0.604579999275041,-0.713517252515916,-0.854204005499317,-1.02404665315393,-1.22045159040846,-1.44082521219159,-1.68257391343201,-1.94310408905842,-2.2198221339995
"Aspg",1.31230174910646,1.38860665381932,1.39271241746204,1.26300358257587,1.01890997864012,0.737604991733509,0.479871350156458,0.290421742929739,0.181174844466145,0.103392101954701,0.0142653785784606,-0.091822538768432,-0.213680676692992,-0.350118061802228,-0.499943720703152,-0.661966680002777,-0.834995966308115,-1.01784060622618,-1.20930962636397,-1.40821205332852
"St8sia2",-1.14317863262613,-1.50084527283025,-1.66767865749215,-1.48175828202863,-1.0082062051651,-0.471370031260322,-0.00182876419572115,0.356943606243497,0.595164691669312,0.760721645201685,0.896119024577241,1.0092550248255,1.10169278532672,1.17499544546118,1.23072614460914,1.27044802215086,1.2957242174666,1.30811786993663,1.30919211894122,1.30051010386064
"Ass1",0.00242952016720461,-0.287673314451055,-0.386882891205134,-0.135084490400536,0.375344245163235,0.876008717848922,1.2227078426612,1.3858395825644,1.37236977341487,1.25053342818415,1.07920104597119,0.869744684185117,0.624841315059438,0.347167910827644,0.0394014437232407,-0.295781114020283,-0.655702790169425,-1.03768661249069,-1.43905560875059,-1.85713280671561
"Tgfb1",0.246727738448947,0.0257582013514485,-0.110531551822813,-0.0895589850381862,0.0705222596293382,0.286637082733315,0.488910227536824,0.620872916890134,0.663083153474231,0.664898420551509,0.67041691400757,0.685872369221985,0.71056703713995,0.743803168706666,0.784883014867327,0.833108826567131,0.887782854751278,0.948207350364966,1.01368456435339,1.08351674766175
"Nufip2",-0.608945367584507,-1.43512165799801,-1.87586394540913,-1.61229775746585,-0.895695812977874,-0.364136379700856,-0.174454187692791,-0.047687481334292,0.178149662955025,0.416191261916104,0.578896216211848,0.657698702992472,0.658490147507243,0.587161975005465,0.449605610736402,0.251712479949304,-0.000625992106513436,-0.301518380181796,-0.645073259027264,-1.02539920339364
"B830012L14Rik",-2.03623651618423,-1.50029292671818,-1.0089252399208,-0.603702899085184,-0.324379616332817,-0.204688039844064,-0.189629401378494,-0.145855159693069,-0.0116085817178261,0.13497326767674,0.222214192657268,0.2429694883535,0.201907612400588,0.103697022433692,-0.0469938239120212,-0.245496469001412,-0.487142455199311,-0.767263324870555,-1.08119062038001,-1.42425588409249
"Scube3",-0.941779795075848,-0.715671837316179,-0.503488019136389,-0.315360593070778,-0.121861418124792,0.131341998256977,0.428727478147053,0.692183159883611,0.865565424471944,0.938203964259304,0.907252104692036,0.778097916211541,0.557636925221646,0.252764658126182,-0.129623358671018,-0.582631598766121,-1.0993645357553,-1.67292664323472,-2.29642239480056,-2.96295626404897
"Zfp36",1.07874379226302,0.87792648478584,0.680354393917556,0.48703022390082,0.271164250010541,-0.00972634375384156,-0.31506740596297,-0.530508492113992,-0.607372293447227,-0.625434301243854,-0.657331889233898,-0.712899690014231,-0.790475639364114,-0.888397673062813,-1.00500372688959,-1.13863173662371,-1.28761963804443,-1.45030536693102,-1.62502685906273,-1.81012205021884
"Krt19",1.04705992270359,1.06525813616679,1.07048306893102,1.05008273938189,0.984365388609228,0.850172225726282,0.654957158837899,0.433448489032471,0.210068669401052,-0.0119541150545183,-0.231963099568223,-0.449975180987238,-0.666130576943542,-0.88056950506912,-1.09343218299595,-1.30485882835602,-1.51498965878131,-1.7239648919038,-1.93192474535547,-2.13900943676831
"Chd2",-0.971402319487186,-0.74443265410819,-0.524092804265889,-0.318693238838786,-0.165358479479441,-0.11845389060789,-0.164533439079607,-0.229617600694956,-0.270504158948695,-0.305902291636196,-0.35541007408362,-0.421099582234612,-0.501834575043949,-0.596478811466405,-0.703896050456731,-0.822950050969715,-0.952504571960109,-1.0914233723827,-1.23857021119223,-1.39280884734349
"Mir155hg",-2.03858123210592,-1.24908769840542,-0.539898300054793,0.0142069097153431,0.343193810496613,0.388596025238457,0.245278110973574,0.143531342817464,0.196294398988249,0.28673027668735,0.30564444908516,0.241094538796985,0.0989411887658344,-0.11495495806528,-0.394733258753342,-0.734533070355335,-1.12849374992825,-1.57075465452908,-2.0554551412148,-2.57673456704241
"Prpf39",0.515311775765524,0.282017757811195,0.111434737840538,0.0541403640696927,0.050124722655461,-0.03245345307582,-0.171880627759183,-0.20898965991978,-0.083922545599387,0.0672346532501337,0.123608538243999,0.0728541347859165,-0.0775062717588652,-0.31995039602509,-0.646955952647512,-1.05100065626088,-1.52456222149992,-2.06011836299941,-2.65014679539409,-3.28712523331869
"Tmem100",0.93893567360952,0.627165425960684,0.40651915172904,0.347000883698539,0.310229370968306,0.0233549005814653,-0.480409937732796,-0.893538432943945,-1.05042394565429,-1.07062278843171,-1.07152249083866,-1.07135057333229,-1.07018228243159,-1.06809286465554,-1.06515756652314,-1.06145163455336,-1.0570503152652,-1.05202885517764,-1.04646250080968,-1.04042649868029
"Socs1",0.681181937240496,0.483755373499674,0.312652136783373,0.191821051877684,0.135949809847943,0.152765412589304,0.245040016802882,0.41106290236522,0.627188606067054,0.828794246357612,0.963268364844902,1.02668743802482,1.0240407767056,0.960317691695519,0.840507493802821,0.669599493835761,0.452583002602592,0.194447330911565,-0.0998182104290637,-0.425224310611043
"Smpdl3a",1.1532703660557,0.711253069413278,0.361788450227628,0.179190478665547,0.0700291340863001,-0.169599848108661,-0.539280113667749,-0.854936278487626,-1.0141905458971,-1.08051851230346,-1.11776049500012,-1.13687095308381,-1.13912303769151,-1.12578989996021,-1.09814469102689,-1.05746056202853,-1.00501066410213,-0.942068148384669,-0.869906166013131,-0.789797868124498
"Cebpa",0.562877307825327,0.474950273964245,0.354479736861822,0.177098321403642,0.00151885710170344,-0.0576706956247226,0.0347747504699265,0.242034683324932,0.506227863470976,0.734596850338912,0.853864141653811,0.859439089491622,0.759304891043662,0.561444743501215,0.273841844055609,-0.0955206101018676,-0.53865942177991,-1.0475913937872,-1.61433332893244,-2.23090203002434
"Lrfn5",-2.5232513998793,-1.9171643139037,-1.32931789809387,-0.775848153170563,-0.260196098859722,0.222304829127387,0.656086240938263,1.00749274866155,1.25586385507251,1.40618917421402,1.46587118110309,1.44106960345518,1.33771667112993,1.16174461398697,0.919085661885942,0.615672044686481,0.25743599224823,-0.149690265569176,-0.599774498906095,-1.0868844779029
"Spsb1",-0.127383856418082,-0.0449163286994611,0.0607641521787707,0.204665855036904,0.310104853080902,0.242619356789221,0.0286164266398992,-0.161634250878615,-0.239196783686079,-0.277680673562776,-0.347604944473577,-0.457508465474295,-0.604583991791294,-0.786024278650946,-0.999022081279609,-1.24077015490365,-1.50846125474944,-1.79928813604334,-2.11044355401171,-2.43912026388093
"Apoe",3.4496583453181,2.39152038492239,1.38659991895305,0.489254370089188,-0.183684731160055,-0.480942677225822,-0.453647720591678,-0.333343921590498,-0.267795456208691,-0.235200025564459,-0.204108414225346,-0.169842728278614,-0.132625843449378,-0.0926806354627517,-0.0502299800438542,-0.00549675291779245,0.0412961701903074,0.0899259135553271,0.140169601452168,0.191804358155701
"Zfp354c",-0.576448781034669,-0.358622789575497,-0.170400090579759,-0.0394644488194188,0.00665248605952187,-0.0562684464797559,-0.19208820258328,-0.311300083328304,-0.367057159485037,-0.396313768898516,-0.434758379359611,-0.48708906066361,-0.552330767012697,-0.629508452609058,-0.717647071654871,-0.815771578352327,-0.922906926903599,-1.03807807151087,-1.16030996637632,-1.28862756570215
"Baiap2",-0.841155676869994,-0.656516301139558,-0.456823920311553,-0.232040176873598,-0.0274058065252191,0.0760816364274737,0.0769958421360539,0.0453032374621949,0.020526297838626,-0.0198105723361616,-0.0978837602170204,-0.214818209698996,-0.367885178414954,-0.554355923997756,-0.771501704080271,-1.01659377629537,-1.28690339827591,-1.57970182765477,-1.89226032206481,-2.2218501391389
"Cpxm1",1.13192724482511,0.559379490373454,0.161978895391406,0.0835918615857752,0.194853031758405,0.18207646878693,-0.0180391739930901,-0.242424013647463,-0.392202211066123,-0.504223512573969,-0.618644021967191,-0.741194732129063,-0.871304760325026,-1.00840322382056,-1.15191923988109,-1.30128192577209,-1.45592039875901,-1.61526377610732,-1.77874117508245,-1.94578171294987
"Paip2b",0.00210026680359986,-0.0983618889690988,-0.109183628881148,0.0403322840537976,0.240943810384606,0.264326658821521,0.0904692522132481,-0.113118049442005,-0.246409660947107,-0.348740507384667,-0.462373103693764,-0.592847332634545,-0.738980616117636,-0.899590376053714,-1.07349403435343,-1.25950901292743,-1.4564527336864,-1.66314261854096,-1.87839608940179,-2.10103056817955
"Rrm2",0.226007777732029,-0.137119437693469,-0.312271654767555,-0.145385300237642,0.219717265026616,0.437982179460602,0.432067699719239,0.36674958348413,0.337931561515187,0.295953105993235,0.190782091279295,0.0186510561994681,-0.215738231034192,-0.507684002209629,-0.852484489114785,-1.24543792353761,-1.68184253726604,-2.15699656208803,-2.66619822979152,-3.20474577216445
"CR974586.5",1.19049587089542,1.11150966484783,1.03484823731284,0.962231191993972,0.889154741425405,0.806632059996894,0.706012087105091,0.579101273388006,0.42515265968981,0.257402648552156,0.087343267133127,-0.0832175107634327,-0.254244478308036,-0.42570242867119,-0.597556155023407,-0.769770450535195,-0.942310108377063,-1.11513992171952,-1.28822468373308,-1.46152918758825
"Sfn",1.90663571152922,1.63245315326193,1.36804096856012,1.12365852577132,0.924858280830486,0.802903690857144,0.688240024808436,0.42232955887408,-0.0407151225981709,-0.528925606495611,-0.892182821884875,-1.11556035147902,-1.20888020334479,-1.18196438554895,-1.04463490615826,-0.80671377323946,-0.478022994859319,-0.0683845790845828,0.412379466017989,0.954447132381642
"Lrrn1",-1.83829556255343,-1.31041802448793,-0.796096009111903,-0.307177100325669,0.155891697080798,0.598981229142924,0.991639259275991,1.27119646035317,1.40764792131143,1.43458569237722,1.3846310593623,1.26685691962423,1.08602539239665,0.846898596913175,0.554238652407427,0.212807678113027,-0.172632206736404,-0.597318882907232,-1.05649023116585,-1.54538413227863
"Serpina3c",1.31951526997389,1.23470247852512,1.16080934310742,1.10500694422412,1.03285055800602,0.883552973645958,0.667093290640226,0.456770726688504,0.291882589210838,0.143563813382685,-0.0162302327421712,-0.19095297065216,-0.37955614426702,-0.58099149750649,-0.794210774290313,-1.01816571853822,-1.25180807416996,-1.49408958510527,-1.74396199526389,-2.00037704856556
"Prg4",0.99543517482065,0.964716387355113,0.932933567796991,0.896088138695732,0.809132862721235,0.60204462128205,0.293592926692794,-0.0181318033328244,-0.274234323767794,-0.494812074541903,-0.702402417002577,-0.901024924691676,-1.09130929694665,-1.27388523310495,-1.44938243250401,-1.6184305944813,-1.78165941837426,-1.93969860352033,-2.09317784925697,-2.24272685492163
"Usp18",1.43831553832966,1.33186855794574,1.20438808668211,1.03398227509154,0.76849294520766,0.340154804252491,-0.200399072814369,-0.697191698092026,-1.05433080015681,-1.29594870730045,-1.45229220938182,-1.5325569915832,-1.54208511480586,-1.4862186399511,-1.37029962792019,-1.19967013961441,-0.979672235935044,-0.715647977783378,-0.412939426060687,-0.0768886416682572
"Aqp3",1.11686757690581,1.16950163205475,1.22424626604365,1.27919191556726,1.27933911249199,1.13551150123166,0.838041324446765,0.448877023414692,0.0331537091743524,-0.3427250089204,-0.628508189984929,-0.821903707662123,-0.929398796820289,-0.957480692327752,-0.912636629052813,-0.801353841863801,-0.630119565629027,-0.405421035216805,-0.133745485495445,0.178419848666726
"Ecm1",1.09346984827363,0.696527504207738,0.397358688559253,0.273853297661193,0.218273826025438,0.00105583906766485,-0.373249168781792,-0.689785692408687,-0.831920013199932,-0.881724480220561,-0.920009768089535,-0.959224899018119,-0.999304581709858,-1.0401835248683,-1.08179643719701,-1.12407802739952,-1.1669630041794,-1.2103860762402,-1.25428195228547,-1.29858534101876
"Col5a3",1.00111420104728,-0.0106234013985381,-0.583400069234086,-0.36231319825217,0.245374361779327,0.324146613095047,-0.231891728357763,-0.79884185861948,-1.00713627708826,-1.01393728378825,-0.986695432345346,-0.95177676203887,-0.909720320239271,-0.861065154316971,-0.806350311642406,-0.746114839586009,-0.680897785518221,-0.61123819680947,-0.537675120830185,-0.46074760495081
"Clip4",0.438058431403282,0.437700753987992,0.423044307089596,0.38052422257589,0.294007581974746,0.147124900379133,-0.0459476447528769,-0.243931664863063,-0.421057277491484,-0.582528452493741,-0.735162967627082,-0.880451756208353,-1.01891061711887,-1.15105534923993,-1.27740175145284,-1.39846562263892,-1.51476276167945,-1.62680896745576,-1.73512003884914,-1.84021177474091
"Fhl1",0.957231963504159,0.717304932072698,0.54852850831449,0.506748159301792,0.501304509012493,0.345414740197987,0.0375868882472478,-0.257174692108738,-0.445403762485487,-0.579236974249975,-0.711583347707396,-0.850254358329836,-0.994805905625493,-1.14479388910257,-1.29977420826928,-1.45930276263382,-1.62293545170438,-1.79022817498918,-1.96073683199641,-2.13401732223429
"Lockd",2.75732673313524,0.446268891968743,-1.04751939694984,-1.04876196527737,-0.102889467530834,0.417978950025488,0.199920536849709,-0.11322472093426,-0.137669772300534,-0.0421354615100271,-0.00389270933155735,-0.0456247664425905,-0.1617159981102,-0.346550769601488,-0.594513446183564,-0.899988393123501,-1.25735997568843,-1.66101255914542,-2.10533050876159,-2.58469818980401
"Nav2",0.225608046885757,0.3554320432439,0.481066831322399,0.598690256043859,0.705805915106793,0.800375220326603,0.870917233506835,0.897633206113902,0.872849806576012,0.812261159774425,0.73034885251265,0.630422845288896,0.513748015882477,0.381589242072696,0.235211401638862,0.0758793723602779,-0.095141967983749,-0.276587741613909,-0.467193070750901,-0.665693077615413
"Crabp2",-0.737724426761932,-0.491512766076958,-0.256407131707597,-0.0455311403909192,0.0906278464148651,0.0809568958370393,-0.0251004417627292,-0.0709989385533849,0.0108538304745149,0.11359192361075,0.140551733880264,0.0818597002804662,-0.0564699150273072,-0.268422849881721,-0.547984842121443,-0.88914162958514,-1.28587895011148,-1.73218254153912,-2.22203814170674,-2.74943148845301
"Mtss1",-0.32925713882946,-0.195766807566554,-0.0338022406171285,0.181663620527668,0.453630037925057,0.766945514378878,1.06461904184353,1.25315858888558,1.28780338622873,1.21790946069267,1.09064398956571,0.916110822977861,0.697628982440204,0.438517489463771,0.142095365559633,-0.188318367761163,-0.549404688987558,-0.937844576608498,-1.35031900911293,-1.78350896498979
"Klf5",-0.45003750688385,-0.118633870029833,0.213200212748276,0.543607135532286,0.839834151837332,1.04774455997014,1.13129304265966,1.07128348101955,0.87983879111098,0.62690785584144,0.371698025542865,0.122985119837208,-0.119687059367486,-0.356774710163147,-0.588734030641717,-0.816021218895133,-1.03909247301532,-1.25840399109425,-1.47441197122382,-1.687572611496
"Ccna2",1.4520473109786,0.498332583002584,-0.0993051244732894,-0.0469440593224093,0.413522297198798,0.676671022248898,0.58904718942385,0.406703218386792,0.299275580042376,0.246786018132018,0.217166351937035,0.204451198650859,0.207453564885497,0.224986457252931,0.255862882365167,0.298895846834194,0.352898357272013,0.41668342029062,0.489064042502006,0.568853230518171
"Junb",0.688807244759976,0.493439436364073,0.32018249980193,0.186257654997372,0.0615346225913325,-0.114043395664211,-0.319134878210512,-0.459715680192839,-0.496383023162056,-0.49731535914991,-0.524194011249375,-0.584574783624788,-0.67610523965368,-0.796432942713582,-0.94320545618203,-1.11407034343655,-1.30667516785468,-1.51866749281395,-1.74769488169189,-1.99140489786604
"Amotl2",0.0530853087095332,0.144088425183712,0.21848218007917,0.261033398199805,0.260683989845004,0.210153274304189,0.116445397936306,-0.000834300640189288,-0.128886872049932,-0.268553789671311,-0.421460593058845,-0.587102924591385,-0.764586526754245,-0.953017142032734,-1.15150051291216,-1.35914238187784,-1.57504849141508,-1.79832458400918,-2.02807640214548,-2.26340968830926
"Lmcd1",0.567205210071388,0.754125773252938,0.940994195600387,1.12187833250808,1.21042876541024,1.07092560714894,0.733289889180468,0.375487552615851,0.104313459782008,-0.117137428215654,-0.329910688201407,-0.540487837325326,-0.749023081099661,-0.955670625036646,-1.16058467464853,-1.36391943544755,-1.56582911294595,-1.76646791265598,-1.96599004008988,-2.16454970075988
"Sertad4",-0.711758876634978,-0.685279033374916,-0.593604494216309,-0.387131107145668,-0.171908708200263,-0.153805430574536,-0.298327584880528,-0.355870224318655,-0.21018457499668,-0.0101606444434279,0.107295045940678,0.126811263254781,0.0552650768108424,-0.100466444079183,-0.333506230103336,-0.636977211949676,-1.00400232030624,-1.42770448586109,-1.90120663930226,-2.4176317113178
"6330403K07Rik",-0.656782900252951,-0.554111437625769,-0.424457736407555,-0.248854977887318,-0.0941202340888417,-0.0808934946486393,-0.174939972695287,-0.203726882165033,-0.0912404506667589,0.047780814874799,0.109201955678502,0.0821601779946087,-0.02713286925835,-0.212465537161845,-0.467626176797341,-0.786403139246305,-1.16258477559021,-1.58995943691051,-2.0623154742887,-2.57344123880622
"Ndnf",-0.710890831119767,-0.516094997176888,-0.375552392857788,-0.330927301944574,-0.299616481282978,-0.117274450546368,0.227215930097233,0.606967019536529,0.924605533692209,1.14740514141754,1.25720436466594,1.25768152671065,1.15651295425282,0.961374973993595,0.679943912634119,0.319896096875542,-0.111092146580999,-0.605344491034356,-1.15518460978338,-1.75293617612693
"Kdm7a",0.036908626780163,-0.192105964618842,-0.313713588801432,-0.23953418962583,-0.0466163889417176,0.0779797103856542,0.128677154833481,0.262995849641881,0.536592402088253,0.802685766575433,0.93217323952096,0.913851028563518,0.758097966765166,0.475292887187946,0.0758146228939096,-0.429957993054896,-1.03164612759641,-1.71887094766861,-2.48125362020942,-3.30841531215681
